detector_0_mean,detector_0_std,detector_0_variance,detector_0_min,detector_0_max,detector_0_range,detector_0_median,detector_0_skewness,detector_0_kurtosis,detector_0_dominant_power,detector_1_mean,detector_1_std,detector_1_variance,detector_1_min,detector_1_max,detector_1_range,detector_1_median,detector_1_skewness,detector_1_kurtosis,detector_1_dominant_power,detector_2_mean,detector_2_std,detector_2_variance,detector_2_min,detector_2_max,detector_2_range,detector_2_median,detector_2_skewness,detector_2_kurtosis,detector_2_dominant_power,detector_3_mean,detector_3_std,detector_3_variance,detector_3_min,detector_3_max,detector_3_range,detector_3_median,detector_3_skewness,detector_3_kurtosis,detector_3_dominant_power,num_people,presence,moving
-40.59199448801469,1.6761224726322321,2.8093865432627876,-44.21921562266964,-38.08710287107778,6.132112751591855,-40.5370472573444,-0.5351099760155182,-0.5212700347376336,811.839889760294,-46.17716104376088,2.306095584707908,5.3180768458093075,-52.43006751886868,-41.84145667510621,10.588610843762474,-46.06410094795304,-0.7166938361405996,0.9914721340793782,923.5432208752177,-42.86998971051627,1.3883515639226454,1.9275200650464552,-46.339543298968884,-40.40331295946805,5.936230339500831,-42.52044415731436,-0.6898365261728476,0.23024012088490764,857.3997942103254,-51.00544032368623,1.8215887426210606,3.3181855472437767,-53.78572647217024,-45.4509387521412,8.334787720029041,-51.2793748733756,1.1317218617111238,2.0056959373158687,1020.1088064737245,0,0,0
-41.64265205178009,3.7027431355212728,13.710306727649908,-47.50217393120866,-33.69133426876236,13.810839662446298,-41.63040976043054,0.18932051868376856,-0.5557523664711557,832.8530410356017,-47.542724190799554,3.286682984972597,10.802285043708382,-54.313865683532086,-42.43030985444909,11.883555829082994,-47.3040652360172,-0.35719436901467405,-0.7850126941738633,950.8544838159912,-42.98901726673258,3.688403040894735,13.604316992081527,-47.641677586651284,-35.19648269877993,12.445194887871352,-43.153960260484446,0.3773293157910162,-1.0226088130348387,859.7803453346517,-48.60638240318629,3.1007451925960643,9.614620749407603,-55.901252673037945,-43.358228323269024,12.54302434976892,-47.95406567147892,-0.4406021633510352,-0.4750248992351649,972.1276480637257,0,0,1
-40.77441315534473,2.3243087695129456,5.4024112560347834,-45.79500376871123,-37.26542144142632,8.529582327284913,-41.09757943528909,-0.031001745801214772,-0.7855046992321748,815.4882631068949,-45.21126778700193,1.463566861957038,2.142027959418771,-48.68901981572573,-42.27872203347988,6.4102977822458485,-45.02640935573544,-0.2602466273823155,0.2970803356311489,904.2253557400386,-42.590898155202936,1.47687838926915,2.181169776690239,-44.301293814207696,-39.43016735509023,4.87112645911747,-42.67342224164655,0.6314886909616456,-0.5685309383022354,851.8179631040589,-51.0037678666388,2.272493096089591,5.164224871774854,-56.79863054796473,-46.81212463167291,9.986505916291819,-50.6301596956555,-0.40985077427499095,0.4390028943487403,1020.0753573327761,0,0,0
-40.38007417020334,2.094030385009606,4.3849632533434795,-43.56955634219364,-35.910099203242524,7.659457138951119,-40.920154470907725,0.6330689648494724,-0.36451418705764915,807.601483404067,-45.42794385143789,2.359355836938778,5.566559965297082,-50.04569608680864,-42.39230389243854,7.653392194370099,-44.968027030913284,-0.5375632145876031,-0.9414940509122554,908.5588770287579,-42.519885219277526,1.8323568056517614,3.3575314632183266,-46.31057509948854,-39.884261266511515,6.426313832977023,-42.49641099652439,-0.2609244859314875,-1.0352875027668271,850.3977043855506,-50.68585684356383,2.37430813401646,5.637339115256723,-55.788733468316856,-46.14122375022492,9.64750971809194,-50.70810164366542,-0.059187472915103394,-0.43687458247188404,1013.7171368712768,0,0,0
-40.462869466424635,1.4574746676095152,2.1242324067234666,-42.908420232237155,-36.98978752766368,5.918632704573476,-40.687915670873146,0.6332185738771478,-0.011781564889853602,809.2573893284928,-46.894483242468326,1.7245638221572608,2.9741203766936604,-50.695316392965694,-44.363508164116766,6.331808228848928,-46.620757303755184,-0.6263666358406288,-0.5079438103306537,937.8896648493665,-42.035698923114545,2.1245550444458243,4.513734136880199,-48.264211339894196,-37.0236582521081,11.240553087786097,-41.9349992405059,-0.5752148225043839,2.5300037130895587,840.7139784622909,-51.05313767344288,1.6186849546809086,2.620140982510335,-54.40956750880329,-47.81092147114394,6.59864603765935,-51.35458020191557,0.27687524187795454,-0.29657649424051336,1021.0627534688576,0,0,0
-41.21785761887956,4.91117246498136,24.119614980791084,-49.84602928596608,-32.75179016620194,17.09423911976414,-39.700290305759765,-0.2692567818132989,-1.0340067955194556,824.3571523775913,-45.368551947419824,4.589376911918507,21.06238043965065,-55.162351557841625,-36.655869989648586,18.50648156819304,-45.735433246571716,-0.10562660427969843,-0.4471371929754895,907.3710389483965,-42.33603198351638,4.969539847951877,24.69632630038156,-52.88458742032033,-33.97213178938438,18.912455630935952,-42.132534723822396,-0.16520283926351645,-0.7037484513615118,846.7206396703275,-50.99391454520917,5.360266901085512,28.732461250872877,-56.491394472257696,-36.221124635259045,20.27026983699865,-53.11153274611063,1.279594068095574,0.8563923975347905,1019.8782909041835,0,0,1
-40.920945058829716,3.7419288427077455,14.002031463888127,-49.362840597281505,-33.635461183744454,15.72737941353705,-40.431515069783416,-0.2883978066410255,-0.3208686198994464,818.4189011765943,-47.38937565802481,3.878433840421815,15.042249054529108,-55.124508738606536,-38.32463471241633,16.79987402619021,-47.55129174598749,0.6063426671355782,0.48710867956944703,947.7875131604962,-42.0399865152283,5.169022149829192,26.718789985424802,-53.89232262024694,-32.57727854968039,21.315044070566543,-41.50597413821119,-0.3747120327406458,-0.13259330122723556,840.7997303045661,-51.41865260509159,3.4698505826140016,12.039863065666726,-56.78572241416742,-45.13169151882113,11.654030895346288,-50.615922942484346,0.0509785585260976,-1.2552364999389913,1028.3730521018317,0,0,1
-41.65376690410524,5.926440692393299,35.122699280455166,-53.509543715193644,-31.333257801014923,22.17628591417872,-42.55447932031744,0.0822038006496927,-0.8412102828839383,833.075338082105,-46.026839449457285,2.699674578983321,7.2882428324087725,-52.92835868865258,-40.697515469780576,12.230843218872003,-45.90046180883691,-0.43622912405495523,0.5968224027987965,920.5367889891456,-41.56122268968507,3.7796095909210012,14.28544865978202,-48.84437535100136,-34.21907312685362,14.625302224147738,-41.78442479259627,0.06411949830858686,-0.6159569710159984,831.2244537937015,-50.897052918244455,3.7511640172033958,14.071231483961517,-55.495806376598715,-41.3352256642975,14.160580712301218,-51.744036869492305,0.9994502508996924,0.30681365283600526,1017.9410583648892,0,0,1
-40.115783600529085,3.9544528524967073,15.637697362619345,-48.71419083684269,-34.35956983196029,14.354621004882397,-39.96950279815378,-0.63627950557381,-0.34564119174126695,802.3156720105816,-44.705454140133206,3.133599056545004,9.81944304717974,-51.001077558937354,-40.13590027847847,10.86517728045888,-44.30693314910411,-0.5057746912111962,-0.7761978173686761,894.1090828026641,-43.806056377625744,3.567237472764294,12.725183187093785,-50.362742817749954,-37.59819952767301,12.764543290076944,-43.99937270550841,-0.12961764796727665,-0.8931868741251545,876.121127552515,-49.61847546896627,3.5727117155727384,12.764269002590698,-57.055861876260515,-44.62946565782788,12.426396218432636,-49.34712367424898,-0.5177922194120279,-0.6307924774137521,992.3695093793252,0,0,1
-39.771307773944514,3.1662493864022823,10.025135176892828,-44.31172980064269,-31.44876350816167,12.862966292481019,-40.252806355423914,0.9403604957957362,0.40072213014351643,795.4261554788902,-46.0765299144643,3.6549695522302637,13.358802427730293,-54.892985068479675,-38.189225804694175,16.7037592637855,-46.16345670914288,0.011578533847247363,0.49942444678320985,921.5305982892861,-43.15199524172856,3.0830992646635464,9.505501075768901,-49.61738076979475,-37.24627545346873,12.371105316326016,-42.61110310313009,-0.31582489276775566,-0.4251023320244047,863.0399048345712,-50.78852551064133,2.9405031135729085,8.646558560931968,-56.22796978415439,-44.3960363120346,11.831933472119786,-51.083683606155205,0.22016583367882703,-0.3430226654381343,1015.7705102128266,0,0,1
-41.16792027974439,4.061332819183815,16.494424268179557,-50.82326920261503,-33.437175679668876,17.386093522946155,-41.565828013878104,-0.15884442351587105,0.01669570538070797,823.3584055948879,-46.5695339981084,4.135931133173459,17.105926338353495,-53.44291125243934,-39.46898422296019,13.97392702947915,-45.75542049700889,-0.03150295240761034,-1.23464220539192,931.3906799621678,-41.979816226079585,3.5244287889021315,12.421598288042146,-48.59950570896439,-37.03624376061162,11.563261948352768,-41.34239664331592,-0.5130806603166378,-0.7090361531002829,839.5963245215918,-49.74909943007737,3.430848140535726,11.770718963417448,-55.661964417725805,-43.73318147076033,11.928782946965477,-49.873495969010676,0.26454705468555795,-1.021491218249598,994.9819886015474,0,0,1
-41.43139596189286,4.47915971954571,20.062871793200806,-49.86132528968278,-32.05583582357748,17.8054894661053,-40.97112761839597,-0.032522845709591755,-0.6649230333695102,828.6279192378572,-48.2570696591574,2.392248503159613,5.722852900869409,-53.81840909723659,-43.911277045801306,9.907132051435283,-47.903595704489234,-0.3469743686409322,-0.1167033362573684,965.141393183148,-41.82353531345376,4.288397668594236,18.39035456400448,-49.58867102602683,-34.81078997044279,14.77788105558404,-42.086939945663644,0.04766645691766188,-1.083531542653445,836.4707062690752,-50.41853334390878,3.842534075052554,14.765068117939986,-55.90581822879692,-43.7036177028779,12.202200525919018,-50.910343006373154,0.39008651494512403,-1.1871638974231282,1008.3706668781756,0,0,1
-39.315493281839956,3.4258324340225,11.736327866000527,-46.84128664282745,-32.447149800659204,14.394136842168244,-40.169911532237414,0.059023674373318305,-0.08158005616202413,786.3098656367993,-46.420607001942486,4.660816043150282,21.72320618808705,-54.5094750472236,-37.457092574943644,17.05238247227996,-47.297056454077335,0.380884089479798,-0.9623001680968608,928.4121400388497,-42.87627120551104,3.6788013745468504,13.533579553367797,-49.884617688340796,-37.23376626925279,12.650851419088006,-43.108530881279165,-0.12026276300156238,-1.007180549191776,857.5254241102209,-52.49431980961376,4.222573610369228,17.830127894986614,-62.65422892910784,-44.11836282170585,18.535866107401986,-52.633376120734184,-0.19643112781443747,-0.0427700849122572,1049.8863961922752,0,0,1
-41.34678914445127,4.2491899306986785,18.055615067151038,-50.35322624785171,-34.21696785447523,16.13625839337648,-40.98328128413213,-0.18562158620038047,-0.6489525675918526,826.9357828890255,-45.075213988012905,4.393859126393161,19.305998022588472,-51.96368097513154,-36.92292323309856,15.04075774203298,-45.184711868375935,0.2862218960232058,-0.9414513460396332,901.504279760258,-44.91995255301409,4.4583706498463735,19.877068851411572,-53.80648330382053,-36.611208277448966,17.19527502637156,-44.974519145931,0.01758378732320726,-0.7094377957310143,898.3990510602817,-49.85411357473241,3.7548950030984543,14.09923648429374,-55.76277720872194,-43.90257177145272,11.860205437269222,-50.89367791679658,-0.005548420311389049,-1.3409133610921695,997.0822714946482,0,0,1
-39.98950820586835,2.3316220491775415,5.436461380210877,-44.37181287398657,-36.24100229446235,8.130810579524223,-40.78010666091089,0.21769539897171294,-1.0798973901490017,799.790164117367,-46.482207499762424,2.418985638780344,5.851491520625548,-52.20138489111576,-42.019128075837436,10.182256815278322,-46.53864450472018,-0.2626897402434772,-0.004596362141371824,929.6441499952484,-42.788114511518316,1.433942007238966,2.0561896801245148,-45.817796178290024,-39.63788202824159,6.1799141500484325,-42.743640085150616,0.2497990294580455,-0.09178794430503423,855.7622902303663,-50.798364046657525,1.77179060585601,3.1392419509996072,-53.92810854036135,-46.44682067310426,7.4812878672570875,-50.87458131165257,0.3383927841565079,0.2301113212420023,1015.9672809331505,0,0,0
-41.78376665435992,4.9095990468411195,24.104162800743232,-52.11409012278623,-30.761932677862628,21.352157444923602,-42.36661998182957,0.07721929031936886,-0.09331340307356761,835.6753330871984,-45.714814222891064,3.8768794364241397,15.030194164568353,-51.59379992636615,-38.553112750226255,13.040687176139897,-46.35377346808396,0.25423043607722073,-0.9326897713843718,914.2962844578215,-43.25675969941516,3.268302263236312,10.6817996838756,-51.38504914139008,-37.65161896607402,13.733430175316059,-43.30465019131113,-0.45089653702424964,0.2850635322761099,865.1351939883033,-51.611961063191316,3.9873879180870326,15.89926240930644,-59.84376912788922,-40.41837706665427,19.425392061234945,-51.49703449847176,0.5145711961533708,1.5412430614096282,1032.2392212638263,0,0,1
-40.636040906972184,1.8359315092640525,3.3706445067085817,-43.426004441323364,-37.04128454833454,6.3847198929888265,-40.5208063416567,0.24736008188599795,-0.9855778791147154,812.7208181394437,-46.07032115614922,1.6273154800040535,2.648155671460823,-48.67401616055318,-43.045377863068055,5.628638297485125,-46.17168210207855,0.22083139700764798,-0.9465491652493396,921.4064231229843,-42.93950853180381,2.074248342047675,4.3025061844875285,-47.249230024819894,-39.16755354700144,8.081676477818455,-42.951097259884904,-0.3801693830114797,-0.3593365844499008,858.7901706360763,-50.98698850722833,2.329732608533832,5.427654027265853,-54.304267760272666,-46.7021536399947,7.602114120277967,-51.6289744782522,0.45638571028688046,-0.9649310358375667,1019.7397701445666,0,0,0
-41.47678620464844,4.358252131460627,18.994361641381094,-47.669056334566164,-30.73873111343543,16.930325221130733,-42.84301889804317,0.8114575006781809,-0.026008833726292035,829.5357240929688,-45.100764582408715,3.9350568632458978,15.484672516978645,-50.41256612413593,-36.164855373691665,14.247710750444263,-45.7658879271145,0.3656333906647882,-0.7456585721201048,902.0152916481743,-42.922483800922755,3.274769146928395,10.724112965674125,-48.877978513133236,-37.1139529380396,11.764025575093633,-42.697346982327474,-0.06566727545272345,-0.8785283342384695,858.4496760184552,-51.27280358058566,3.7313884552040486,13.923259803630055,-58.17710107292074,-43.419459740367735,14.757641332553007,-51.35779868440726,0.16639543215094688,-0.5973061415364347,1025.4560716117132,0,0,1
-41.581330624946546,4.315180493970405,18.62078269554267,-53.445464298817896,-32.56424903584514,20.88121526297276,-41.54700778060935,-0.5317896629716344,1.3144487208921758,831.6266124989309,-45.315133404444296,4.371602452560191,19.110908003230282,-52.515313503584565,-34.317465951249055,18.19784755233551,-45.54579657572741,0.2852047935985482,0.33762823632704153,906.3026680888859,-41.724737309124365,3.080015908345022,9.486497995658409,-46.32581744943577,-35.53300120099833,10.79281624843744,-41.42816039498378,0.015092036778611094,-1.0653867357762437,834.494746182487,-51.20953283784422,3.702243537898037,13.706607213907773,-57.8336570254914,-44.344373992808876,13.489283032682522,-50.19853029793095,-0.4024635778437439,-0.8480458370736725,1024.1906567568844,0,0,1
-41.7164336184043,3.418376992789368,11.685301264831681,-47.06776561716758,-36.12407546054681,10.943690156620768,-42.07341128628753,0.0950751959860308,-1.2492787377537498,834.328672368086,-45.09171392981182,4.526344897335046,20.48779812963101,-56.335579643059575,-38.447663719220586,17.88791592383899,-45.16330814308414,-0.3836640919457899,-0.1319608991708443,901.8342785962363,-42.28471364804209,3.241090235352808,10.504665913699322,-48.17386658864574,-34.28337133949257,13.890495249153169,-42.527303299119055,0.3148383822568192,0.09927873554353628,845.6942729608419,-51.33744312911135,3.606677882566319,13.008125348593065,-58.31782903626547,-46.48354892143179,11.834280114833682,-51.29721424541056,-0.2962682982732508,-0.9680766772872706,1026.748862582227,0,0,1
-41.41143272910351,3.7980552457433876,14.425223649718864,-48.76095795851307,-32.66067031147947,16.100287647033596,-41.11281719852745,0.1803052223785201,-0.19641426800287265,828.2286545820705,-46.54001341922672,4.103524422116771,16.83891268290878,-55.63040599499629,-40.31885665337899,15.311549341617301,-46.05963030113941,-0.44563217797233856,-0.6805926200137669,930.8002683845343,-41.58027338439407,5.606995750523109,31.438401346384204,-49.01078718844747,-30.0,19.010787188447473,-42.19328886903472,0.43429167706689575,-0.9799093980964377,831.6054676878813,-50.29456284473131,3.912710868219836,15.309306338285623,-62.42324243171691,-44.64060623014214,17.782636201574768,-49.937050835791396,-1.1342200616699272,2.408522872439275,1005.8912568946262,0,0,1
-40.3842540464648,4.49404548522123,20.19644482323732,-49.07621556096204,-30.309578631840104,18.766636929121937,-41.33838004430672,0.3588795075047917,-0.1121396215096837,807.6850809292961,-46.30407815412299,4.686767149539386,21.965786314001537,-55.04636252113314,-37.53284410337921,17.51351841775393,-46.706447429612595,0.03755242259214455,-0.7491884116197123,926.0815630824596,-42.847873161659294,4.32426815407877,18.69929506837981,-49.03802852363768,-32.406236108440105,16.631792415197573,-43.6876108575717,0.6270198159759158,-0.366050371775803,856.9574632331859,-50.319925824053406,3.115786374758911,9.708124733133277,-56.542883418870225,-45.6537792626114,10.889104156258824,-49.98416847436891,-0.5098144118059419,-0.5906568737731055,1006.3985164810679,0,0,1
-39.89834185169446,1.6278105780492134,2.6497672780089143,-42.72806169115014,-37.0371787381847,5.690882952965438,-39.52089849369828,0.007228379048571231,-1.2400354544261807,797.9668370338892,-46.47789542409213,1.939869387360533,3.7630932400185295,-50.79677154279723,-42.92828810523515,7.868483437562084,-46.77990994155992,-0.2816068410618928,0.17902766172591944,929.5579084818427,-44.01341376550824,1.9655697167348467,3.8634643113451057,-47.4699469004189,-39.156898129420256,8.313048770998641,-44.0384067549867,0.317093847811597,0.06277003243951507,880.2682753101647,-50.70162561667077,2.13455846487475,4.55633983996845,-53.811369617906706,-46.823342566599464,6.988027051307242,-51.19054222317354,0.4904538129383833,-0.9803053100810035,1014.0325123334152,0,0,0
-40.76548648662381,4.8956272407158385,23.96716608003897,-50.20997773746557,-31.76826200647886,18.44171573098671,-41.42207478357991,-0.08199826740259002,-0.8592046814639982,815.3097297324761,-47.163121335359406,4.859260575675761,23.61241334231673,-60.02296579145019,-37.105912114166856,22.917053677283334,-46.26748212911153,-0.47167078785335637,0.7312093040163079,943.2624267071881,-41.47944905492531,3.3442263708301136,11.183850019355551,-48.324260006487734,-34.78180209736618,13.542457909121552,-41.89834874504474,0.2651942016379793,-0.27346221725112985,829.5889810985062,-51.8155471695869,3.8702439044203216,14.978787879702654,-58.623707032055236,-44.62745693681369,13.99625009524155,-52.088908604999475,0.26594960852190835,-0.9845535664136076,1036.3109433917382,0,0,1
-40.03748189996123,1.9277903492894999,3.7163756308137317,-44.44835479670361,-37.7355014316039,6.712853365099711,-39.18836104669555,-0.6975986094836402,-0.6964447480329548,800.7496379992244,-45.986966493331735,2.062697912525782,4.254722678338219,-50.34759111657949,-41.63134278147945,8.71624833510004,-46.08682032769277,-0.023666235968608437,-0.29078334046081133,919.7393298666348,-42.65159187013293,2.1365360190375937,4.564786160645008,-47.22097880634822,-38.314462673331406,8.906516133016815,-42.26887635090304,-0.2534656544204501,-0.3580563894813409,853.0318374026585,-50.523298276220515,1.9675123802668193,3.871104966503205,-53.516179935220244,-46.25078892784172,7.2653910073785255,-50.7424833419488,0.35367443302925167,-0.636296381854272,1010.4659655244102,0,0,0
-40.19298846611893,3.872785259120274,14.998465663259287,-45.66564620169846,-32.23277860985792,13.432867591840541,-41.22066002248582,0.4925140373416626,-0.8184338049202085,803.8597693223787,-45.61535943007656,3.854580065219924,14.857787479190833,-51.94922142314338,-38.82557537091866,13.123646052224714,-46.532018241857685,0.36358405684780987,-0.9645374087388263,912.307188601531,-42.43390647301398,4.483603479719834,20.102700163355806,-49.87159658563542,-35.24849447159624,14.623102114039185,-42.35627473338991,0.08876502460495786,-1.0431446926306573,848.6781294602797,-50.915217657329706,4.492456228398519,20.182162964076653,-59.75957968670535,-41.045009466087166,18.714570220618185,-51.84579011430016,0.2560481265818302,-0.2703988540446791,1018.3043531465942,0,0,1
-39.82555321394691,3.3023926938123043,10.905797504144887,-46.91269681294149,-33.79229402446002,13.12040278848147,-39.064193941923534,-0.2180193777929731,-0.5519764542413461,796.5110642789383,-45.80865526097698,4.108193881179518,16.87725696536083,-54.64091126659937,-38.8934087155927,15.747502551006669,-46.417557792231705,-0.027932152731909386,-0.6370103740622248,916.1731052195396,-44.981307625392425,3.365757724993785,11.328325063355338,-50.046818207965266,-38.054977093465055,11.991841114500211,-43.8904350201138,0.03014333628890514,-1.037989590009438,899.6261525078485,-50.91481232423698,3.5664910755193775,12.719858591759365,-57.915734110489765,-43.700379310916254,14.215354799573511,-50.94039194252858,0.13332039225992293,-0.31608112944987665,1018.2962464847396,0,0,1
