detector_0_mean,detector_0_std,detector_0_variance,detector_0_min,detector_0_max,detector_0_range,detector_0_median,detector_0_skewness,detector_0_kurtosis,detector_0_dominant_power,detector_1_mean,detector_1_std,detector_1_variance,detector_1_min,detector_1_max,detector_1_range,detector_1_median,detector_1_skewness,detector_1_kurtosis,detector_1_dominant_power,detector_2_mean,detector_2_std,detector_2_variance,detector_2_min,detector_2_max,detector_2_range,detector_2_median,detector_2_skewness,detector_2_kurtosis,detector_2_dominant_power,detector_3_mean,detector_3_std,detector_3_variance,detector_3_min,detector_3_max,detector_3_range,detector_3_median,detector_3_skewness,detector_3_kurtosis,detector_3_dominant_power,num_people,presence,moving
-39.89142991549026,1.366585039397248,1.867554669904378,-42.159341721453856,-36.8779163552111,5.2814253662427575,-39.75859549274775,0.1670164554244259,-0.5212256609633408,797.828598309805,-44.653190977539325,1.6413341627420057,2.693977833784001,-49.58697416117672,-41.618041560802176,7.9689326003745435,-44.65360300551903,-1.0259648760554456,2.078179287759883,893.0638195507865,-49.80004916572402,1.59924430959686,2.557582361777938,-52.92526002797997,-47.11328115978715,5.811978868192817,-49.79696816010729,-0.05688801802353253,-1.0770238229587037,996.0009833144804,-55.509176962257506,1.3447220979833707,1.8082775208047983,-57.70039796273127,-53.26874887699567,4.4316490857356,-55.09716197571088,-0.11980890362757815,-1.1163322878660218,1110.18353924515,0,0,0
-39.9281869737912,2.036129042146096,4.145821476270778,-45.24818905401498,-36.04321914825226,9.204969905762717,-40.09368523541424,-0.1782835403283415,0.8533417727569974,798.5637394758239,-44.882610954982894,1.9408107606808425,3.76674640877455,-48.416621153812926,-41.48983653475168,6.9267846190612445,-45.18649318947618,0.1535519968865212,-0.7956634812746488,897.6522190996579,-49.637283978325854,1.3802382002915226,1.9050574895439811,-53.49481313616538,-47.40347974224068,6.0913333939247,-49.28674361943931,-1.079458057931159,1.0080515596265753,992.745679566517,-54.60956435730293,1.0787797102766215,1.1637656633045113,-56.9815820596915,-52.50437331486628,4.477208744825219,-54.370533286968936,-0.407442989729481,-0.36274651426659243,1092.1912871460586,0,0,0
-39.74368738854271,1.7265556462019274,2.980994399431755,-43.10538934981088,-36.97826211600017,6.127127233810711,-39.817091808127806,-0.2756455087223084,-0.6899195808370711,794.8737477708542,-44.698663294018516,1.427577479545767,2.037977460106245,-47.59086432641693,-41.639899783807756,5.950964542609171,-44.51002201627581,-0.11658368360364502,-0.42321371809223773,893.9732658803701,-49.635495858670254,1.5989446330716195,2.556623939628536,-53.068625590160245,-46.838331390893465,6.23029419926678,-49.50949169741004,-0.24390563429272663,-0.6804375718076519,992.7099171734051,-54.406797650741886,1.2563454977628479,1.578404009748978,-58.09995222530635,-51.58296823946467,6.516983985841684,-54.46525443141162,-0.6807642529477003,2.2895438370020456,1088.135953014838,0,0,0
-40.29430777897953,1.4955788215126404,2.236756011357138,-43.14943318808207,-37.517926499500504,5.631506688581567,-40.15950985245233,0.07595850017689068,-0.5445138359546853,805.8861555795906,-44.98311118769806,1.197604104455608,1.4342555910089192,-47.13201748685053,-42.69971662072413,4.432300866126397,-45.193615077664674,0.2519278669755136,-0.7775086562784477,899.6622237539611,-49.03121365761245,1.4883222149056126,2.2151030153815485,-51.65801245875338,-45.71286531894315,5.945147139810231,-48.63196850122084,-0.08004737260282213,-0.34370479802232445,980.6242731522491,-54.747454908757085,1.3975571209403144,1.9531659062909807,-56.6928581556742,-52.08281034613781,4.61004780953639,-55.109429724939716,0.40347957465732465,-1.042069206089548,1094.9490981751417,0,0,0
-40.04513998662868,1.5393592832185665,2.369627002831179,-42.830575130371635,-37.64023975044205,5.190335379929586,-39.85612345798699,-0.20597757243282608,-0.9299660106396246,800.9027997325738,-45.27194363412049,1.2694102965945537,1.6114025011002728,-47.092656869619454,-42.21785856811054,4.8747983015089105,-45.46101798094692,0.6226439252523164,-0.3343757420605806,905.4388726824096,-49.08855122218306,1.3762568620135864,1.894082950239484,-52.446756346686705,-46.481869850562234,5.964886496124471,-48.8688613581857,-0.4141579009339684,-0.029898215304696052,981.7710244436612,-55.44073355834719,1.419322408249041,2.0144760985578576,-58.394004867108706,-52.505920482132595,5.888084384976111,-55.18695965118172,-0.4444807552713656,0.0035629818400031432,1108.8146711669438,0,0,0
-40.06668088132507,1.4494656645791517,2.1009507127938822,-43.62856793274934,-37.85525261179839,5.77331532095095,-40.240212837408315,-0.43455168867934574,-0.2188782000086169,801.3336176265013,-44.912924634308396,1.1685844525328113,1.3655896227014104,-47.6062580995403,-42.662610749492615,4.943647350047684,-44.52452470897187,-0.5436233912222085,-0.03829173999135227,898.2584926861679,-49.45704617024792,1.8556245674505414,3.443342535326009,-53.925990364476796,-46.807380191180336,7.11861017329646,-48.95761536664885,-1.0729177081211183,0.551622788322438,989.1409234049584,-54.89357182217121,1.8771623377589897,3.5237384423007954,-61.41072361424802,-51.54375537485521,9.866968239392811,-54.778387262471,-1.7216691858072746,4.916914474787968,1097.8714364434245,0,0,0
-40.34375904168952,1.6027682653224444,2.568866112324718,-42.7003165088409,-36.694373782014935,6.005942726825964,-40.4257848364674,0.4016492140720145,-0.4588213909604608,806.8751808337902,-44.54350061083601,1.946894635349219,3.7903987211515684,-47.28875059449086,-39.144061113743525,8.144689480747331,-45.13285571306993,1.433622755402426,1.9392632702111054,890.8700122167203,-48.941656807721515,1.4386074083615892,2.0695912753928485,-51.33040688819715,-46.05686860720056,5.27353828099659,-49.01328945061357,0.31783324749865044,-0.5282138746792295,978.8331361544303,-54.66628863061927,1.5907215735754026,2.530395124638205,-58.58235447631733,-51.792112427847755,6.7902420484695725,-54.648709921940195,-0.29812932791898067,0.07571716540807971,1093.3257726123852,0,0,0
-39.73893574001283,1.634974435928365,2.6731414061392753,-42.946140467586254,-36.895017840864554,6.0511226267217,-39.563583275144126,-0.2364756103902366,-0.41670313152890426,794.7787148002565,-44.878307745653345,1.8165297567811929,3.2997803572715396,-47.67268121953738,-41.159111103803006,6.513570115734375,-45.50543547454845,0.36630891390094855,-0.9730847518107892,897.5661549130671,-49.30284598499418,1.2034374039288984,1.4482615851751268,-51.26307899991021,-47.20195615087299,4.0611228490372255,-48.96517563457385,-0.06190126334277789,-0.9877604993013751,986.0569196998836,-54.58539349195951,1.3309732362108961,1.771489755509706,-56.87971042919056,-52.0696235258401,4.810086903350459,-54.59815004798469,0.033597761721838704,-0.7317710373462938,1091.7078698391904,0,0,0
-39.976045202775104,1.6183207063178318,2.618961908497046,-42.785480178446775,-36.97458921858244,5.810890959864338,-40.33518602392087,0.06494832174510588,-1.106431953291664,799.5209040555023,-44.413131089704684,1.4714842614450043,2.1652659316803495,-46.82661832970602,-41.83119172386551,4.995426605840514,-44.44052811523717,0.1120054053232957,-1.2318454988641556,888.2626217940935,-49.79392061081361,1.716500393445184,2.946373600697471,-53.20535791953967,-47.19442705077198,6.010930868767694,-49.6844018976956,-0.368816370776595,-0.6403206315037537,995.8784122162722,-55.377416063250145,1.595812959726495,2.5466190024310356,-58.19205294460142,-52.28217751889198,5.909875425709444,-55.49940184486686,0.22022157303494422,-0.7456848670485456,1107.5483212650029,0,0,0
-39.69464815311558,1.5246914072222129,2.324683887257252,-42.51800710940796,-37.48713349997567,5.030873609432291,-39.52487165896498,-0.10527547184460505,-1.4075647828798992,793.8929630623118,-44.62364267008876,0.9921816344185165,0.9844243956773987,-46.518216039198315,-42.52629500172043,3.991921037477887,-44.598395146871255,0.18092822798819488,-0.6341590879747252,892.4728534017754,-49.40546140970687,1.3822909716532863,1.9107283303141862,-52.08745063385021,-47.27262918969333,4.814821444156877,-49.37882211784368,-0.05947611750256885,-1.048296159719559,988.1092281941375,-54.70022105775705,1.5244641558133196,2.323990962359617,-57.479780155631644,-51.716946478389424,5.76283367724222,-54.92499888955069,0.20205856380436837,-0.8685117260841468,1094.004421155141,0,0,0
-39.67277592569277,1.6742360071725204,2.8030662077129835,-42.052790587281635,-36.509432754686294,5.5433578325953405,-40.14113302545637,0.2601361469807329,-1.1542107909057653,793.4555185138554,-44.995651720011644,1.4108116359897862,1.990389472244177,-47.49011206450745,-42.50464485775256,4.98546720675489,-44.85386674848304,-0.20636221464396592,-0.8337199094700001,899.9130344002331,-49.859378800368646,1.0908592619774242,1.1899739294419305,-52.748534635981954,-48.35448561894439,4.394049017037567,-49.47319520704742,-0.9200866944699407,0.4415110969649265,997.1875760073726,-54.89241603064571,1.631933389558948,2.663206587957357,-57.976560847988765,-51.30296994284967,6.673590905139093,-54.86919204230465,0.011002331183337667,-0.19746508299554844,1097.8483206129142,0,0,0
-39.58289339206071,1.6613225512475123,2.759992619283543,-41.70262249942893,-35.85955657950428,5.843065919924648,-39.785345552129925,1.0108979373355076,0.1099395865065147,791.6578678412143,-44.646614212046345,1.550161847030134,2.403001751987876,-47.035842316015156,-39.990625293806914,7.0452170222082415,-44.655628924333314,1.0848934079362726,1.7599403392681445,892.9322842409267,-49.936019744909416,1.471045950007683,2.1639761870340064,-52.16140007079289,-46.85436788508729,5.307032185705594,-49.898159205,0.3155117127980956,-0.8821732287679311,998.7203948981881,-54.52494499902008,1.9529707191446972,3.814094629836556,-57.789490788339236,-50.605834491866766,7.183656296472471,-54.75683330366663,0.38783659441136137,-0.6540914150358486,1090.4988999804016,0,0,0
-40.43378856111876,1.3144383479648583,1.7277481706005857,-43.58594777660122,-38.23613278902599,5.349814987575236,-40.552142300862656,-0.4098856534358112,-0.24614376129440707,808.6757712223753,-45.49832060166333,1.3094290944631821,1.714604553426669,-48.11521659857372,-42.24340341504286,5.871813183530854,-45.80386921095692,0.414135650286004,0.16112487203602566,909.9664120332667,-49.7558614730223,1.4496023528947686,2.1013469815180494,-52.690350187591086,-47.0166329047182,5.673717282872886,-49.72009157824202,-0.18010799103537975,-0.3808301668150147,995.1172294604459,-54.86575078596591,1.743893216332152,3.041163549969298,-58.40595865506555,-51.02853714732413,7.377421507741417,-54.689027106792935,0.02526017723338785,-0.044425002439901995,1097.3150157193181,0,0,0
-39.939966392611595,1.9564056940715475,3.827523239795574,-44.874125715548836,-35.89021168499433,8.983914030554509,-39.844817559561946,-0.38216433319213583,0.5919292186052298,798.799327852232,-44.87850413347651,1.9051538538417567,3.629611206808098,-48.04907663875687,-41.55696329568126,6.492113343075616,-45.04261567825918,0.07940299570301015,-1.0455483400323635,897.5700826695302,-49.43668316756796,1.6251917764192232,2.6412483101406705,-51.935235960442405,-46.309042769009785,5.62619319143262,-49.63248745870695,0.4150083224038593,-0.7068984639941958,988.7336633513593,-54.485318071438556,1.1805561952713386,1.3937129301935387,-56.62713649660615,-51.62163550657202,5.005500990034129,-54.46805699494429,0.2156481715264278,0.188587723462172,1089.7063614287713,0,0,0
-39.877582095447266,1.3311846751306486,1.7720526393026905,-42.51206193909834,-37.11750219584487,5.394559743253467,-39.81808662295109,0.05344554453502749,0.12994200375268816,797.5516419089454,-44.39337308843386,1.1360799145407643,1.2906775722229504,-47.134267206191055,-42.33977060026518,4.794496605925872,-44.4717817198198,-0.15976787423330827,-0.07587823852307896,887.8674617686772,-49.7555530452675,1.6255927642976578,2.6425518353369,-54.01195761246234,-47.0172084005834,6.99474921187894,-49.79046605552876,-0.293275372476899,0.6181332656462675,995.1110609053499,-54.538005599885665,1.042238542384713,1.0862611792322112,-56.10127279307478,-52.13854720108903,3.9627255919857447,-54.5015061140365,0.3302121523139017,-0.6519915645657255,1090.7601119977132,0,0,0
-39.979565949771754,1.6861905238901382,2.843238482856899,-43.343145314034686,-37.13789553007725,6.205249783957434,-40.07770557656917,-0.21538770409408728,-0.6405383312201982,799.5913189954351,-44.48899391504232,1.4678605861973861,2.154614700511734,-48.13637263911679,-41.562309049018836,6.574063590097957,-44.436151016092865,-0.47726553349602946,0.3899466858476659,889.7798783008466,-49.231205483567045,1.5596789625384215,2.4325984661849267,-51.782542613359475,-45.735160931075,6.047381682284474,-49.267885833467815,0.10685358033162753,-0.523606879735302,984.6241096713411,-54.445767676216406,1.4501289143192304,2.10287386814467,-57.4514371782892,-51.81347748542235,5.6379596928668505,-54.37712521244873,-0.3823188866239313,-0.25269875533350117,1088.915353524328,0,0,0
-39.78139693327973,1.9099917778321174,3.6480685913862927,-42.97236939962771,-36.341682132960244,6.630687266667465,-39.446280417983914,-0.10120323869208946,-1.098105663538193,795.6279386655945,-45.05515208164597,1.4245407362169318,2.029316309141478,-47.66304901055194,-42.4135463638007,5.249502646751239,-44.98989939764814,0.01699504119231508,-0.4292659841533779,901.1030416329195,-48.60439459526328,1.387647075729705,1.9255644067812017,-50.61236700456209,-45.58172930849982,5.030637696062271,-49.172806913547404,0.8114977947783134,-0.3382461832310879,972.0878919052653,-55.15109684921845,1.3419049130946334,1.8007087957875156,-57.69987214257922,-53.12434961855131,4.57552252402791,-54.92630900916072,-0.4399297724185792,-0.7114153789774709,1103.021936984369,0,0,0
-39.954556307855036,1.432021929777254,2.050686807362971,-43.03058478670646,-36.78341764760397,6.247167139102494,-39.83376289969648,0.12997436032777704,0.5458219925035714,799.0911261571007,-44.782526497957306,1.243519444538803,1.5463406089460927,-47.782370000575504,-42.52404835069725,5.258321649878255,-44.70189274607257,-0.20934239027416188,0.09484153111088478,895.6505299591461,-49.635560829185735,1.431886935779278,2.0503001968553707,-51.8343493869453,-47.42873718950425,4.405612197441052,-49.6141974084325,0.09498475785388304,-1.1733742905765092,992.7112165837149,-54.559187186564394,1.5488574545320772,2.3989594144595854,-58.65148223984024,-52.263283423897576,6.3881988159426655,-54.70141451670088,-0.4857553792065805,0.32386155722158083,1091.1837437312877,0,0,0
-40.08575382805383,1.4599312559857462,2.1313992722041184,-42.764991054231345,-36.94797302966969,5.817018024561655,-39.844721353212506,0.16783320843653307,-0.5541635574620578,801.7150765610767,-45.28785064794651,1.4484837514479598,2.0981051782087548,-48.43052476120984,-42.04414617426783,6.386378586942008,-45.51937178341642,-0.036219322882299704,-0.04815846463084483,905.7570129589303,-49.99031779632791,0.8564549697005331,0.7335151151247411,-51.83055164007165,-48.78157290408444,3.0489787359872054,-49.89427317964646,-0.5275956757093393,-0.6444088973248361,999.806355926558,-55.08651364674514,1.583351909349559,2.5070032688408936,-57.53618504086512,-52.12035467646478,5.4158303644003425,-55.11643544419987,0.04116828804889456,-1.1791939034150356,1101.7302729349028,0,0,0
-40.265099543564695,1.2140769516128198,1.473982844437477,-42.980335383586294,-38.19606645826593,4.784268925320362,-39.960887874775295,-0.4433759384374098,-0.5265172754883172,805.3019908712939,-45.150685573560295,1.3506026842456589,1.8241276106915791,-48.00852467509333,-41.92319728377361,6.085327391319716,-45.10017209469486,0.1483903523202802,0.20672306695993736,903.0137114712062,-49.66959794169275,1.9200293726737514,3.686512791929959,-53.03014470988628,-46.013301217625795,7.0168434922604845,-49.77751893272979,0.059845743471952505,-0.6512452772525963,993.3919588338551,-55.25849060597508,1.325090944683259,1.7558660116815716,-57.30844740678953,-52.20455736282587,5.103890043963666,-55.471408389392806,0.4199525955646576,-0.3934031710871455,1105.1698121195013,0,0,0
-39.984033674543944,1.5632246099707152,2.4436711812180945,-43.50732456463017,-36.683290040382346,6.824034524247821,-39.874296353432,-0.07305227800238662,-0.03144031141382042,799.6806734908789,-45.016166528815354,1.32464780700722,1.7546918126090376,-47.71989773943777,-42.432134720011035,5.287763019426734,-45.037046051031695,0.041570567419360036,-0.11338114502600583,900.323330576307,-48.9738494261648,1.6757977407763662,2.808298067991173,-51.250638613781796,-45.12115928964713,6.129479324134664,-49.1420807649814,0.46940069760976416,-0.6917744902380538,979.4769885232961,-55.3355937132412,1.5410264601617059,2.3747625509185175,-57.97920326069432,-52.25218838256525,5.727014878129069,-55.63381071701936,0.5066851518599871,-0.5063484529389743,1106.711874264824,0,0,0
-40.02120921521775,1.7152225094881848,2.941988257054946,-42.20688294467472,-35.734046772081,6.472836172593716,-40.31988455217045,0.793663429798165,-0.05142289052144289,800.4241843043551,-44.44063329092377,1.2235242012524934,1.4970114710505522,-46.69603769377126,-42.50414171654108,4.191895977230182,-44.67489052003599,0.06685406917726876,-0.9487283951192444,888.8126658184754,-49.67422328935564,1.549610092023395,2.4012914373007552,-53.23876996299018,-46.43200619454668,6.806763768443503,-49.91863995967136,0.09582551911075181,0.05698056966594889,993.4844657871126,-54.93077653603751,1.7562146993286576,3.0842900701380476,-58.52838139934381,-51.73053970788495,6.797841691458856,-54.803142370726476,-0.3485239785486893,-0.36259716208420123,1098.6155307207503,0,0,0
-40.258058592824156,1.5840156636901546,2.509105622815761,-42.980960293525726,-37.310059899600844,5.670900393924882,-40.67278584506701,0.2279933271991662,-0.8353733243684314,805.1611718564832,-45.231565417110176,1.758064589502946,3.090791100864162,-48.911462686125,-42.45577442477057,6.455688261354432,-45.128394573056,-0.39356667558301217,-0.5454682076009454,904.6313083422035,-49.05648210228277,1.5822857446175043,2.50362817761977,-52.769620561976204,-45.72735239388674,7.042268168089464,-49.208877111343185,-0.00918102223490891,0.10839364545798258,981.1296420456555,-55.13575198226448,1.5492893897023337,2.4002976130442297,-57.36712463661041,-52.34673025551607,5.020394381094341,-55.58788537428707,0.5106367471052704,-0.9426400043451171,1102.7150396452896,0,0,0
-40.21498598197449,1.1156653172893154,1.244709100202269,-42.146657729378134,-38.04680014314553,4.099857586232602,-40.17863249390585,0.3084757790766263,-0.34791098183574487,804.2997196394899,-44.96539805511897,1.6690863075866658,2.78584910217329,-48.48636868418438,-41.70759114947339,6.77877753471099,-45.318661923594384,0.46367584739946116,0.1367487238186742,899.3079611023793,-49.06774925360941,1.269048416240822,1.6104838827633383,-51.781161600170485,-46.670059955407226,5.111101644763259,-48.85463446439532,-0.24199062417351136,-0.3857254988358485,981.3549850721882,-54.787145559256885,1.534502031527317,2.354696484761463,-57.21037308441838,-51.128450760314,6.081922324104376,-55.060692328671365,0.6372710898327907,-0.15254098655310155,1095.742911185138,0,0,0
-40.13613135969996,1.8460653985888147,3.4079574558668795,-44.09806293083746,-36.781841778605106,7.316221152232352,-40.33866056513807,-0.21508709727335734,-0.43635639391680847,802.7226271939992,-44.84639292620763,1.3552318779240355,1.836653442941508,-47.698325948867684,-42.65449791190761,5.043828036960072,-44.34651740678752,-0.46190834381776,-0.9009563739841555,896.9278585241527,-49.78738348550969,1.5515558024654783,2.4073254081642945,-52.095641903512224,-46.87371342276495,5.221928480747273,-50.220899259662644,0.31684459110914603,-0.9239464004698257,995.7476697101939,-53.96078533655604,1.7232628248400055,2.9696347634755558,-56.875794281340426,-50.56618636159238,6.309607919748046,-54.16848414425564,0.25526635251670704,-1.031970303282382,1079.2157067311207,0,0,0
-39.53757242679661,1.4686332507928275,2.156883625334308,-42.13799698048615,-36.29722963215877,5.8407673483273825,-39.733483267977434,0.27175529895573386,-0.23933009553498152,790.7514485359324,-44.67940326575245,1.5693965309474278,2.463005471349821,-46.8849461436473,-42.220174150196726,4.664771993450572,-44.77025096172317,0.09389533254225713,-1.4007380741058277,893.5880653150489,-49.375708838981275,1.6366996092765866,2.6787856110061314,-52.46791505624374,-46.21153343780561,6.256381618438127,-49.20222839225302,-0.16252210396139555,-0.5209362315957344,987.5141767796255,-55.15118169846962,1.632308414509267,2.664430760077757,-57.91107486711262,-52.08007261401826,5.831002253094354,-55.29450863379107,0.18007207512586446,-0.8780130381829077,1103.0236339693922,0,0,0
